state,county,tract,NAME,GEO_ID,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03001_002E,B03001_003E,B17006_001E,B17006_002E
32,003,002946,"Census Tract 29.46, Clark County, Nevada",1400000US32003002946,1136,130,0,487,0,0,12,1765,402,281,89
32,003,002947,"Census Tract 29.47, Clark County, Nevada",1400000US32003002947,2038,23,0,401,0,0,183,2645,326,406,0
32,003,002951,"Census Tract 29.51, Clark County, Nevada",1400000US32003002951,3055,457,7,2437,0,25,174,6155,1205,1261,219
32,003,003004,"Census Tract 30.04, Clark County, Nevada",1400000US32003003004,1066,449,15,54,24,0,71,1679,587,415,23
32,003,003208,"Census Tract 32.08, Clark County, Nevada",1400000US32003003208,2181,168,13,266,9,0,100,2737,228,756,17
32,003,003218,"Census Tract 32.18, Clark County, Nevada",1400000US32003003218,3376,292,7,609,0,0,278,4562,838,1222,0
32,003,003219,"Census Tract 32.19, Clark County, Nevada",1400000US32003003219,3345,771,0,582,18,0,368,5084,1066,1210,84
32,003,003222,"Census Tract 32.22, Clark County, Nevada",1400000US32003003222,2806,346,13,538,0,0,169,3872,690,992,49
32,003,003305,"Census Tract 33.05, Clark County, Nevada",1400000US32003003305,3280,639,4,428,57,0,217,4625,1055,1245,170
32,003,003414,"Census Tract 34.14, Clark County, Nevada",1400000US32003003414,1473,238,56,42,3,0,79,1891,440,346,17
32,003,003420,"Census Tract 34.20, Clark County, Nevada",1400000US32003003420,1491,543,0,65,0,0,90,2189,2684,1542,853
32,003,003700,"Census Tract 37, Clark County, Nevada",1400000US32003003700,159,1608,0,24,0,0,8,1799,1147,712,233
32,003,004500,"Census Tract 45, Clark County, Nevada",1400000US32003004500,364,421,9,64,0,0,201,1059,3538,1447,546
32,003,000103,"Census Tract 1.03, Clark County, Nevada",1400000US32003000103,1209,458,71,211,0,0,138,2087,3589,1789,410
32,003,000301,"Census Tract 3.01, Clark County, Nevada",1400000US32003000301,258,1279,0,40,15,13,70,1675,951,492,139
32,003,003103,"Census Tract 31.03, Clark County, Nevada",1400000US32003003103,1721,285,0,148,21,0,87,2262,1381,835,162
32,003,003104,"Census Tract 31.04, Clark County, Nevada",1400000US32003003104,1473,687,16,73,9,0,201,2459,1462,871,468
32,003,003228,"Census Tract 32.28, Clark County, Nevada",1400000US32003003228,2561,566,9,333,0,7,207,3683,840,1067,464
32,003,003229,"Census Tract 32.29, Clark County, Nevada",1400000US32003003229,1327,371,67,151,0,0,144,2060,580,807,90
32,003,003230,"Census Tract 32.30, Clark County, Nevada",1400000US32003003230,4609,850,21,443,40,0,377,6340,1722,2556,225
32,003,003231,"Census Tract 32.31, Clark County, Nevada",1400000US32003003231,4768,453,35,827,0,156,475,6714,1228,2103,469
32,003,003232,"Census Tract 32.32, Clark County, Nevada",1400000US32003003232,4335,366,33,318,1,21,277,5351,530,1670,140
32,003,003233,"Census Tract 32.33, Clark County, Nevada",1400000US32003003233,1711,527,6,1016,56,0,275,3591,539,1088,59
32,003,003234,"Census Tract 32.34, Clark County, Nevada",1400000US32003003234,2508,727,0,198,0,10,161,3604,1092,1292,109
32,003,003235,"Census Tract 32.35, Clark County, Nevada",1400000US32003003235,1504,755,29,117,33,0,118,2556,606,759,36
32,003,003236,"Census Tract 32.36, Clark County, Nevada",1400000US32003003236,1671,174,12,91,12,0,90,2050,157,329,0
32,003,003237,"Census Tract 32.37, Clark County, Nevada",1400000US32003003237,2684,311,159,111,0,0,104,3369,778,820,187
32,003,003238,"Census Tract 32.38, Clark County, Nevada",1400000US32003003238,3571,1330,0,512,0,0,234,5647,1304,1768,164
32,003,003239,"Census Tract 32.39, Clark County, Nevada",1400000US32003003239,1998,245,15,395,0,6,376,3035,460,700,52
32,003,003240,"Census Tract 32.40, Clark County, Nevada",1400000US32003003240,2584,88,0,355,123,0,123,3273,562,1082,250
32,003,003241,"Census Tract 32.41, Clark County, Nevada",1400000US32003003241,2219,486,0,156,0,8,173,3042,1014,994,152
32,003,003242,"Census Tract 32.42, Clark County, Nevada",1400000US32003003242,1243,24,0,297,2,0,28,1594,144,475,33
32,003,003243,"Census Tract 32.43, Clark County, Nevada",1400000US32003003243,2704,322,0,588,10,8,199,3831,685,987,0
32,003,003244,"Census Tract 32.44, Clark County, Nevada",1400000US32003003244,2357,261,45,154,0,0,51,2868,905,849,41
32,003,003245,"Census Tract 32.45, Clark County, Nevada",1400000US32003003245,2799,325,105,301,0,84,121,3735,1077,1143,161
32,003,003246,"Census Tract 32.46, Clark County, Nevada",1400000US32003003246,2310,171,0,839,0,0,64,3384,671,801,0
32,003,003247,"Census Tract 32.47, Clark County, Nevada",1400000US32003003247,2688,241,19,305,0,7,156,3416,504,518,0
32,003,003248,"Census Tract 32.48, Clark County, Nevada",1400000US32003003248,1898,274,0,621,6,0,23,2822,667,796,54
32,003,003249,"Census Tract 32.49, Clark County, Nevada",1400000US32003003249,2253,414,0,308,8,13,57,3053,673,952,147
